User ID,Name,Age,Gender,Area of Residence,Specific Address,Destination Address,Aadhaar Number,Time of Departure,Preferred Mode of Travel,Frequency of Commute in a Week,Occupation,Fellow Commuter Age Preference,Fellow Commuter Gender Preference,Car Owner,Vehicle Details,Average Commute Distance (km),Comfort with Carpooling,Peak Demand,Emergency Contact Number,Incentive Preference,Cost Sharing Preference,index,max_ppl,final rating,Index,Max People in Carpool
U4458,Arjun Yadav,56,Other,Parel,"48 A Lane, Parel","15 D Avenue, Navi Mumbai",887465610309,19:39,Personal Car,2,Designer,25-35,No Preference,True,None,15.8,Very Comfortable,Peak,+91 42890 7115,Yes,Proportional,4458.0,3,4,4458.0,3
U4459,Arshiya Rao,44,Female,Dadar,"92 B Street, Worli","24 B Avenue, Andheri",912723168374,20:51,Indrive,7,Chef,40-50,No Preference,True,None,15.8,Neutral,Peak,+91 66070 8191,No,Proportional,4459.0,3,4,4459.0,2
U4460,Aahana Trivedi,28,Male,Powai,"96 C Lane, Andheri","1 A Street, Parel",722746915221,18:27,Personal Car,6,Entrepreneur,30-40,Same,True,None,15.8,Very Uncomfortable,Off-Peak,+91 39600 4720,No,Equal,4460.0,3,5,4460.0,2
U4461,Aayush Sethi,50,Male,Andheri,"5 B Road, Juhu","15 D Avenue, Navi Mumbai",841910578408,12:51,Ola,7,Designer,44-54,No Preference,True,None,15.8,Very Comfortable,Peak,+91 27820 4967,Yes,Equal,4461.0,3,4,4461.0,3
U4462,Rohan Khurana,54,Male,Bandra,"51 A Street, Andheri","15 D Avenue, Navi Mumbai",897667001929,6:15,Uber,6,Doctor,15-25,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 90353 3604,No,Proportional,4462.0,3,5,4462.0,2
U4463,Reyaansh Mehra,52,Male,Parel,"63 B Avenue, Powai","15 D Avenue, Navi Mumbai",550204275293,19:11,Ola,2,Other,25-35,Same,True,None,15.8,Neutral,Peak,+91 24315 7782,Yes,Equal,4463.0,3,5,4463.0,4
U4464,Shaurya Marwah,45,Male,Nariman Point,"87 D Road, Worli","15 D Avenue, Navi Mumbai",628663063264,10:39,Ola,5,Engineer,16-26,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 65430 7231,No,Equal,4464.0,3,5,4464.0,3
U4465,Rohan Malhotra,35,Female,Dadar,"26 A Road, Goregaon","15 D Avenue, Navi Mumbai",581055147055,10:51,Uber,3,Entrepreneur,29-39,No Preference,True,None,15.8,Neutral,Off-Peak,+91 72164 8724,Yes,Equal,4465.0,3,3,4465.0,4
U4466,Adira Jain,23,Male,Parel,"22 A Avenue, Powai","15 D Avenue, Navi Mumbai",986927803050,10:28,Indrive,4,Engineer,43-53,Same,False,None,15.8,Neutral,Peak,+91 28581 6950,No,Not Interested,4466.0,3,3,4466.0,4
U4467,Mohammad Khurana,32,Female,Parel,"17 C Avenue, Bandra","71 C Lane, Worli",550811235882,19:26,Indrive,3,Engineer,36-46,Same,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 10997 6327,Yes,Equal,4467.0,3,4,4467.0,3
U4468,Aditi Marwah,24,Female,Andheri,"72 D Road, Worli","15 D Avenue, Navi Mumbai",147555656207,8:32,Indrive,7,Engineer,20-30,Same,False,None,15.8,Somewhat Uncomfortable,Peak,+91 48827 4932,Yes,Proportional,4468.0,3,5,4468.0,3
U4469,Aarohi Agarwal,54,Male,Juhu,"96 C Lane, Nariman Point","69 A Lane, Bandra",155091987189,14:24,Uber,1,Designer,22-32,No Preference,True,None,15.8,Somewhat Uncomfortable,Peak,+91 33597 3973,No,Equal,4469.0,3,2,4469.0,2
U4470,Pari Vijayan,19,Male,Dadar,"99 C Lane, Andheri","37 C Road, Andheri",148097027606,11:55,Uber,6,Engineer,20-30,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 93731 3696,No,Proportional,4470.0,3,3,4470.0,3
U4471,Reyansh Lobo,30,Male,Andheri,"47 A Street, Colaba","15 D Avenue, Navi Mumbai",779585056330,12:27,Uber,6,Manager,44-54,No Preference,True,None,15.8,Very Comfortable,Peak,+91 87790 4490,Yes,Equal,4471.0,3,4,4471.0,2
U4472,Varun Luthra,50,Male,Powai,"90 A Road, Nariman Point","15 D Avenue, Navi Mumbai",471486864129,20:15,Ola,5,Other,21-31,No Preference,True,None,15.8,Very Comfortable,Off-Peak,+91 50793 5970,No,Equal,4472.0,3,3,4472.0,4
U4473,Inaya Rao,29,Male,Nariman Point,"1 A Avenue, Goregaon","15 D Avenue, Navi Mumbai",712928847579,15:53,Ola,3,Other,21-31,Same,False,None,15.8,Neutral,Peak,+91 78572 4169,Yes,Proportional,4473.0,3,4,4473.0,4
U4474,Aarav Kohli,57,Male,Juhu,"82 A Lane, Nariman Point","6 D Street, Dadar",873945762094,21:18,Uber,3,Entrepreneur,27-37,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 49067 7759,Yes,Equal,4474.0,3,3,4474.0,2
U4475,Amara Kumar,53,Female,Nariman Point,"43 D Street, Bandra","15 D Avenue, Navi Mumbai",238326680791,8:44,Indrive,6,Artist,18-28,Same,True,None,15.8,Very Uncomfortable,Peak,+91 93228 6502,Yes,Equal,4475.0,3,3,4475.0,4
U4476,Kiara Verma,59,Female,Bandra,"76 A Street, Goregaon","15 D Avenue, Navi Mumbai",724112406858,17:50,Personal Car,2,Teacher,38-48,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 44197 4938,Yes,Equal,4476.0,3,5,4476.0,4
U4477,Khushi Jain,48,Male,Dadar,"19 A Avenue, Worli","15 D Avenue, Navi Mumbai",888120696379,20:42,Ola,1,Teacher,17-27,Same,False,None,15.8,Somewhat Uncomfortable,Peak,+91 70720 4111,Yes,Equal,4477.0,3,4,4477.0,3
U4478,Navya Bajaj,23,Female,Colaba,"95 B Street, Andheri","15 D Avenue, Navi Mumbai",326562272854,6:58,Personal Car,3,Designer,26-36,Same,False,None,15.8,Neutral,Off-Peak,+91 42323 2395,No,Proportional,4478.0,3,4,4478.0,3
U4479,Prisha Reddy,43,Female,Colaba,"53 C Street, Parel","15 D Avenue, Navi Mumbai",184435884706,9:40,Indrive,1,Doctor,16-26,No Preference,False,None,15.8,Very Uncomfortable,Peak,+91 93805 6392,No,Equal,4479.0,3,4,4479.0,3
U4480,Darsh Vohra,37,Female,Worli,"31 B Road, Dadar","62 B Avenue, Colaba",212121478603,6:35,Personal Car,1,Other,15-25,Same,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 86648 7756,Yes,Proportional,4480.0,3,4,4480.0,4
U4481,Svar Kaul,32,Male,Bandra,"64 C Road, Powai","89 D Lane, Bandra",563156196104,18:47,Personal Car,6,Designer,35-45,No Preference,True,None,15.8,Neutral,Peak,+91 13097 7525,Yes,Equal,4481.0,3,3,4481.0,3
U4482,Aditya Batra,45,Male,Juhu,"4 C Street, Parel","84 A Lane, Dadar",620061563388,20:38,Uber,3,Manager,27-37,Same,True,None,15.8,Somewhat Comfortable,Off-Peak,+91 32026 2002,Yes,Equal,4482.0,3,4,4482.0,2
U4483,Aadi Iyer,56,Male,Andheri,"20 B Avenue, Nariman Point","15 D Avenue, Navi Mumbai",824005119900,20:51,Indrive,6,Doctor,27-37,No Preference,True,None,15.8,Very Comfortable,Peak,+91 66261 8776,No,Proportional,4483.0,3,4,4483.0,2
U4484,Parth Kapoor,42,Female,Bandra,"55 A Road, Parel","39 D Street, Worli",749585300610,18:25,Uber,2,Lawyer,31-41,Same,False,None,15.8,Very Comfortable,Off-Peak,+91 15127 1883,Yes,Equal,4484.0,3,4,4484.0,2
U4485,Aarav Mathur,38,Other,Nariman Point,"90 D Lane, Bandra","76 C Avenue, Parel",227505385894,11:16,Personal Car,1,Manager,27-37,Same,False,None,15.8,Somewhat Uncomfortable,Peak,+91 42644 1162,Yes,Equal,4485.0,3,5,4485.0,3
U4486,Aamna Gupta,36,Male,Parel,"76 C Street, Bandra","15 D Avenue, Navi Mumbai",261943194888,18:22,Indrive,6,Other,19-29,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 22075 1173,Yes,Equal,4486.0,3,3,4486.0,3
U4487,Aayush Patel,49,Male,Powai,"1 C Lane, Andheri","15 D Avenue, Navi Mumbai",767478397879,12:44,Personal Car,5,Entrepreneur,26-36,No Preference,True,None,15.8,Very Comfortable,Peak,+91 70143 3866,Yes,Equal,4487.0,3,4,4487.0,4
U4488,Svar Singh,33,Male,Goregaon,"8 B Avenue, Andheri","15 D Avenue, Navi Mumbai",450720969651,7:36,Ola,7,Doctor,23-33,Same,False,None,15.8,Somewhat Comfortable,Peak,+91 15394 4877,Yes,Equal,4488.0,3,4,4488.0,4
U4489,Krishna Trivedi,35,Male,Colaba,"71 C Avenue, Andheri","99 D Road, Juhu",193549326855,16:29,Uber,1,Designer,30-40,No Preference,True,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 25233 6792,Yes,Proportional,4489.0,3,5,4489.0,2
U4490,Darsh Bose,40,Female,Dadar,"39 D Avenue, Bandra","15 D Avenue, Navi Mumbai",398416449206,9:51,Uber,4,Designer,25-35,Same,False,None,15.8,Very Comfortable,Off-Peak,+91 25645 4337,Yes,Equal,4490.0,3,4,4490.0,4
U4491,Lakshay Patil,57,Male,Goregaon,"68 B Lane, Nariman Point","61 C Avenue, Goregaon",307606632169,19:37,Ola,3,Manager,23-33,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 33814 7098,No,Equal,4491.0,3,5,4491.0,2
U4492,Aditya Pandey,49,Male,Nariman Point,"91 A Road, Dadar","15 D Avenue, Navi Mumbai",592381567567,9:45,Indrive,2,Designer,44-54,Same,False,None,15.8,Very Comfortable,Peak,+91 24832 3564,No,Equal,4492.0,3,2,4492.0,2
U4493,Anushka Chadda,23,Male,Dadar,"67 B Avenue, Dadar","87 D Lane, Parel",735802993881,10:37,Indrive,3,Manager,36-46,No Preference,False,None,15.8,Somewhat Comfortable,Peak,+91 36307 8322,No,Proportional,4493.0,3,4,4493.0,2
U4494,Pari Chadda,50,Female,Powai,"34 C Avenue, Colaba","15 D Avenue, Navi Mumbai",567904979535,8:14,Uber,7,Other,23-33,No Preference,False,None,15.8,Very Comfortable,Peak,+91 22551 7743,Yes,Equal,4494.0,3,2,4494.0,4
U4495,Aaditya Narula,59,Other,Dadar,"34 B Road, Nariman Point","15 D Avenue, Navi Mumbai",926100778250,20:54,Indrive,4,Artist,19-29,Same,True,None,15.8,Neutral,Peak,+91 72479 9628,Yes,Proportional,4495.0,3,4,4495.0,4
U4496,Myra Kapoor,32,Female,Powai,"32 B Avenue, Powai","15 D Avenue, Navi Mumbai",142525095539,20:52,Ola,4,Doctor,39-49,No Preference,True,None,15.8,Very Comfortable,Peak,+91 41768 2713,Yes,Equal,4496.0,3,4,4496.0,2
U4497,Shreyansh Mehra,38,Female,Powai,"94 B Street, Bandra","20 B Lane, Juhu",832645044795,8:12,Personal Car,3,Designer,32-42,Same,False,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 35642 7028,Yes,Equal,4497.0,3,3,4497.0,2
U4498,Rohan Nambiar,25,Male,Bandra,"50 C Street, Powai","30 A Avenue, Goregaon",236766155528,17:17,Uber,2,Chef,26-36,Same,True,None,15.8,Neutral,Peak,+91 10533 2337,No,Equal,4498.0,3,5,4498.0,3
U4499,Arya Sethi,45,Female,Nariman Point,"27 A Lane, Worli","85 B Road, Goregaon",912798334701,11:18,Ola,2,Engineer,44-54,Same,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 44795 9890,Yes,Equal,4499.0,3,5,4499.0,2
U4500,Ritvik Rana,49,Male,Bandra,"83 B Lane, Powai","15 D Avenue, Navi Mumbai",298563920016,11:21,Personal Car,5,Artist,42-52,Same,True,None,15.8,Very Uncomfortable,Peak,+91 66054 7683,No,Equal,4500.0,3,5,4500.0,3
U4501,Aadi Bose,55,Male,Colaba,"45 B Lane, Worli","15 D Avenue, Navi Mumbai",360127287231,17:54,Uber,5,Designer,39-49,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 61136 8358,No,Equal,4501.0,3,3,4501.0,3
U4502,Aisha Khurana,34,Female,Goregaon,"62 B Avenue, Powai","84 C Road, Dadar",463748421594,9:32,Personal Car,1,Entrepreneur,37-47,Same,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 59067 8141,Yes,Proportional,4502.0,3,5,4502.0,4
U4503,Aisha Mathur,36,Male,Juhu,"2 C Street, Powai","67 C Lane, Worli",340678586144,13:33,Ola,3,Doctor,15-25,Same,False,None,15.8,Somewhat Uncomfortable,Peak,+91 37772 1985,No,Equal,4503.0,3,4,4503.0,3
U4504,Kavya Bhagat,45,Female,Worli,"1 D Road, Goregaon","93 B Road, Powai",679918686447,8:14,Personal Car,1,Chef,34-44,Same,False,None,15.8,Somewhat Comfortable,Peak,+91 23282 7340,Yes,Equal,4504.0,3,3,4504.0,2
U4505,Siddharth Trivedi,51,Male,Goregaon,"36 A Road, Nariman Point","15 D Avenue, Navi Mumbai",606282940659,16:14,Ola,3,Lawyer,20-30,Same,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 52408 5679,No,Proportional,4505.0,3,4,4505.0,4
U4506,Alisha Goel,45,Female,Nariman Point,"38 A Lane, Worli","15 D Avenue, Navi Mumbai",543226476535,14:58,Indrive,1,Designer,21-31,No Preference,True,None,15.8,Very Comfortable,Peak,+91 82407 4969,No,Equal,4506.0,3,3,4506.0,4
U4507,Aarna Dhawan,46,Male,Worli,"54 D Avenue, Andheri","15 D Avenue, Navi Mumbai",282006418426,21:31,Indrive,6,Lawyer,33-43,Same,True,None,15.8,Very Comfortable,Peak,+91 46126 9389,Yes,Proportional,4507.0,3,4,4507.0,3
U4508,Samarth Raju,51,Male,Nariman Point,"2 B Road, Dadar","15 D Avenue, Navi Mumbai",129475913528,18:15,Ola,6,Other,34-44,Same,False,None,15.8,Very Comfortable,Peak,+91 27049 4082,No,Proportional,4508.0,3,3,4508.0,3
U4509,Akshara Pandey,35,Male,Colaba,"90 C Lane, Bandra","15 D Avenue, Navi Mumbai",929688584721,17:16,Indrive,5,Entrepreneur,27-37,No Preference,True,None,15.8,Very Uncomfortable,Off-Peak,+91 61213 1555,Yes,Equal,4509.0,3,4,4509.0,4
U4510,Anaisha Sharma,21,Female,Nariman Point,"8 B Lane, Colaba","15 D Avenue, Navi Mumbai",845532656061,17:27,Ola,4,Designer,26-36,No Preference,True,None,15.8,Very Comfortable,Peak,+91 21017 9261,No,Equal,4510.0,3,3,4510.0,3
U4511,Advait Gupta,49,Female,Bandra,"19 A Avenue, Bandra","15 D Avenue, Navi Mumbai",721781870955,9:10,Personal Car,6,Teacher,22-32,No Preference,False,None,15.8,Neutral,Off-Peak,+91 11150 7270,Yes,Equal,4511.0,3,5,4511.0,2
U4512,Ayesha Tandon,31,Male,Bandra,"48 D Lane, Worli","15 D Avenue, Navi Mumbai",175965239199,8:55,Ola,7,Designer,30-40,No Preference,True,None,15.8,Neutral,Peak,+91 25689 1629,Yes,Equal,4512.0,3,3,4512.0,3
U4513,Aryan Narula,33,Female,Nariman Point,"29 A Avenue, Goregaon","15 D Avenue, Navi Mumbai",262469909295,21:23,Uber,5,Chef,22-32,Same,True,None,15.8,Neutral,Peak,+91 60254 6232,Yes,Proportional,4513.0,3,3,4513.0,2
U4514,Ritvik Batra,35,Male,Dadar,"94 C Lane, Powai","15 D Avenue, Navi Mumbai",744505509712,8:48,Indrive,5,Teacher,16-26,Same,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 56253 3695,Yes,Equal,4514.0,3,4,4514.0,2
U4515,Krisha Rana,39,Male,Andheri,"30 C Street, Goregaon","15 D Avenue, Navi Mumbai",981781224788,15:47,Uber,7,Chef,26-36,Same,True,None,15.8,Very Uncomfortable,Peak,+91 61941 1741,Yes,Equal,4515.0,3,4,4515.0,3
U4516,Aniket Lobo,46,Female,Goregaon,"53 C Road, Andheri","48 B Lane, Bandra",810045386654,19:56,Indrive,2,Other,16-26,No Preference,False,None,15.8,Very Comfortable,Off-Peak,+91 17216 7336,Yes,Proportional,4516.0,3,3,4516.0,4
U4517,Ishaan Shah,18,Female,Bandra,"89 B Lane, Powai","15 D Avenue, Navi Mumbai",105998385579,13:25,Personal Car,4,Doctor,25-35,Same,True,None,15.8,Very Comfortable,Peak,+91 56642 7384,No,Proportional,4517.0,3,4,4517.0,3
U4518,Sai Trivedi,56,Female,Colaba,"85 D Street, Worli","15 D Avenue, Navi Mumbai",888532177753,20:29,Indrive,5,Artist,23-33,Same,True,None,15.8,Very Uncomfortable,Off-Peak,+91 23439 1975,Yes,Proportional,4518.0,3,5,4518.0,2
U4519,Arjun Vohra,51,Female,Dadar,"63 C Lane, Colaba","15 D Avenue, Navi Mumbai",286082471041,6:48,Personal Car,2,Doctor,16-26,No Preference,False,None,15.8,Neutral,Peak,+91 88982 9092,Yes,Proportional,4519.0,3,3,4519.0,3
U4520,Vihaan Mittal,30,Male,Powai,"74 D Road, Parel","15 D Avenue, Navi Mumbai",835242719044,11:25,Uber,1,Engineer,28-38,No Preference,True,None,15.8,Very Comfortable,Peak,+91 45102 5249,Yes,Proportional,4520.0,3,4,4520.0,3
U4521,Rudra Khanna,34,Male,Parel,"54 B Road, Nariman Point","15 D Avenue, Navi Mumbai",670072783022,8:16,Ola,7,Manager,34-44,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 87040 3232,Yes,Equal,4521.0,3,4,4521.0,2
U4522,Aisha Mehrotra,59,Male,Bandra,"27 D Lane, Dadar","15 D Avenue, Navi Mumbai",507853087196,14:33,Uber,5,Artist,38-48,Same,True,None,15.8,Very Comfortable,Off-Peak,+91 46360 1293,No,Equal,4522.0,3,3,4522.0,2
U4523,Aaradhya Trivedi,44,Male,Nariman Point,"30 A Street, Colaba","56 C Avenue, Goregaon",177184881725,17:22,Indrive,7,Lawyer,37-47,Same,True,None,15.8,Very Comfortable,Peak,+91 29831 4388,Yes,Equal,4523.0,3,3,4523.0,2
U4524,Kartik Chadda,21,Female,Andheri,"58 C Road, Powai","15 D Avenue, Navi Mumbai",291660822892,20:58,Indrive,4,Engineer,18-28,No Preference,True,None,15.8,Very Comfortable,Peak,+91 39142 1744,Yes,Equal,4524.0,3,5,4524.0,3
U4525,Kushagra Khanna,29,Female,Goregaon,"82 B Street, Colaba","15 D Avenue, Navi Mumbai",315100749723,6:41,Ola,2,Artist,36-46,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 96997 3067,Yes,Proportional,4525.0,3,5,4525.0,2
U4526,Aaditya Pandey,21,Female,Goregaon,"21 A Street, Bandra","15 D Avenue, Navi Mumbai",920248247371,11:29,Uber,7,Teacher,16-26,Same,True,None,15.8,Neutral,Peak,+91 26725 8521,Yes,Proportional,4526.0,3,5,4526.0,2
U4527,Shaurya Sharma,40,Male,Bandra,"57 B Avenue, Bandra","15 D Avenue, Navi Mumbai",973441452305,13:25,Personal Car,1,Designer,43-53,Same,False,None,15.8,Somewhat Uncomfortable,Peak,+91 98817 7823,Yes,Equal,4527.0,3,4,4527.0,2
U4528,Aditi Lobo,53,Female,Colaba,"75 B Road, Goregaon","15 D Avenue, Navi Mumbai",138144437078,10:25,Ola,5,Doctor,40-50,No Preference,False,None,15.8,Very Comfortable,Peak,+91 57110 8795,Yes,Equal,4528.0,3,3,4528.0,3
U4529,Ayush Khurana,32,Male,Bandra,"38 C Street, Bandra","70 A Avenue, Powai",348166419221,8:30,Indrive,3,Chef,21-31,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 75413 7016,Yes,Proportional,4529.0,3,2,4529.0,3
U4530,Harshit Reddy,39,Female,Juhu,"73 D Street, Bandra","15 D Avenue, Navi Mumbai",593126039310,7:56,Indrive,6,Entrepreneur,23-33,No Preference,False,None,15.8,Very Uncomfortable,Peak,+91 14453 1843,No,Proportional,4530.0,3,5,4530.0,4
U4531,Anvi Nambiar,28,Male,Goregaon,"32 D Road, Dadar","15 D Avenue, Navi Mumbai",485507276518,6:51,Ola,6,Entrepreneur,36-46,No Preference,False,None,15.8,Somewhat Comfortable,Peak,+91 33903 4779,Yes,Equal,4531.0,3,5,4531.0,3
U4532,Aayush Jain,47,Female,Bandra,"52 A Road, Goregaon","15 D Avenue, Navi Mumbai",221847298822,7:25,Personal Car,6,Manager,27-37,No Preference,True,None,15.8,Neutral,Peak,+91 88171 6523,Yes,Equal,4532.0,3,4,4532.0,4
U4533,Prachi Nair,48,Male,Andheri,"89 B Avenue, Worli","15 D Avenue, Navi Mumbai",282191712148,19:12,Ola,6,Other,39-49,No Preference,True,None,15.8,Very Comfortable,Peak,+91 10650 6957,No,Equal,4533.0,3,4,4533.0,3
U4534,Shreya Soni,56,Female,Worli,"4 B Street, Worli","74 A Lane, Parel",381758628775,15:22,Ola,1,Doctor,44-54,Same,False,None,15.8,Neutral,Peak,+91 59377 8804,No,Equal,4534.0,3,4,4534.0,3
U4535,Ananya Yadav,49,Female,Worli,"80 A Street, Andheri","40 D Lane, Goregaon",144901982076,12:29,Uber,2,Manager,32-42,Same,True,None,15.8,Very Uncomfortable,Off-Peak,+91 83562 3379,No,Proportional,4535.0,3,4,4535.0,4
U4536,Ayush Sharma,29,Other,Parel,"71 D Street, Colaba","15 D Avenue, Navi Mumbai",149104261150,12:34,Personal Car,5,Manager,21-31,Same,False,None,15.8,Very Comfortable,Off-Peak,+91 30991 6287,Yes,Proportional,4536.0,3,3,4536.0,4
U4537,Navya Lobo,58,Male,Dadar,"65 D Avenue, Parel","15 D Avenue, Navi Mumbai",541568158543,13:46,Ola,1,Designer,22-32,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 42713 8552,No,Equal,4537.0,3,5,4537.0,3
U4538,Tejas Batra,59,Male,Worli,"4 B Road, Nariman Point","25 B Road, Powai",972433891283,15:44,Indrive,4,Engineer,23-33,No Preference,False,None,15.8,Neutral,Peak,+91 21108 3845,Yes,Equal,4538.0,3,3,4538.0,2
U4539,Aryan Bose,32,Female,Andheri,"23 D Road, Nariman Point","15 D Avenue, Navi Mumbai",106702609333,6:36,Ola,5,Artist,30-40,Same,True,None,15.8,Very Uncomfortable,Peak,+91 74542 5380,Yes,Equal,4539.0,3,4,4539.0,2
U4540,Abhinav Lal,33,Male,Colaba,"88 C Street, Goregaon","77 A Avenue, Nariman Point",307373980757,17:40,Indrive,7,Teacher,22-32,Same,True,None,15.8,Neutral,Off-Peak,+91 87693 5232,No,Equal,4540.0,3,3,4540.0,3
U4541,Svar Dsouza,39,Female,Powai,"68 C Avenue, Powai","15 D Avenue, Navi Mumbai",809107187317,7:43,Indrive,1,Chef,18-28,Same,True,None,15.8,Neutral,Peak,+91 27937 7537,Yes,Proportional,4541.0,3,4,4541.0,4
U4542,Rohan Doshi,43,Male,Juhu,"98 C Lane, Bandra","64 C Road, Dadar",513958754752,21:44,Uber,1,Doctor,28-38,No Preference,True,None,15.8,Somewhat Comfortable,Peak,+91 87485 6858,Yes,Equal,4542.0,3,4,4542.0,4
U4543,Varun Mittal,38,Female,Parel,"45 D Road, Bandra","15 D Avenue, Navi Mumbai",539120031314,13:56,Ola,5,Chef,39-49,No Preference,True,None,15.8,Very Comfortable,Off-Peak,+91 80063 7897,Yes,Proportional,4543.0,3,4,4543.0,4
U4544,Reyansh Mehrotra,46,Female,Parel,"64 D Street, Bandra","15 D Avenue, Navi Mumbai",929180592601,21:15,Ola,5,Entrepreneur,44-54,Same,False,None,15.8,Somewhat Uncomfortable,Peak,+91 57759 1819,No,Equal,4544.0,3,3,4544.0,2
U4545,Lavanya Kapoor,46,Female,Goregaon,"64 C Road, Parel","15 D Avenue, Navi Mumbai",950395275882,6:28,Personal Car,6,Chef,41-51,Same,False,None,15.8,Very Uncomfortable,Peak,+91 31064 6974,No,Not Interested,4545.0,3,5,4545.0,3
U4546,Advait Bedi,55,Female,Juhu,"97 B Lane, Juhu","15 D Avenue, Navi Mumbai",977661187276,14:11,Indrive,4,Artist,27-37,No Preference,True,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 71025 2142,No,Proportional,4546.0,3,4,4546.0,2
U4547,Harshit Sharma,50,Male,Nariman Point,"95 A Lane, Colaba","80 D Road, Juhu",953728100000,9:54,Uber,3,Teacher,24-34,No Preference,True,None,15.8,Very Comfortable,Peak,+91 15072 1976,Yes,Equal,4547.0,3,5,4547.0,2
U4548,Shaurya Joseph,36,Male,Goregaon,"1 C Avenue, Parel","15 D Avenue, Navi Mumbai",148458537245,21:36,Indrive,6,Manager,15-25,Same,True,None,15.8,Very Comfortable,Off-Peak,+91 77015 6006,No,Equal,4548.0,3,4,4548.0,3
U4549,Ayesha Bedi,51,Male,Juhu,"32 D Avenue, Nariman Point","55 B Road, Nariman Point",922248170610,10:13,Indrive,4,Doctor,36-46,Same,True,None,15.8,Very Comfortable,Peak,+91 11584 8438,Yes,Equal,4549.0,3,3,4549.0,2
U4550,Prisha Malhotra,20,Female,Worli,"87 B Road, Colaba","40 B Lane, Nariman Point",671730868268,21:56,Indrive,7,Doctor,32-42,Same,False,None,15.8,Very Uncomfortable,Off-Peak,+91 45762 2841,Yes,Equal,4550.0,3,2,4550.0,2
U4551,Pari Tripathi,32,Male,Powai,"61 B Road, Parel","15 D Avenue, Navi Mumbai",585791786206,18:19,Ola,5,Chef,37-47,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 97993 9111,No,Proportional,4551.0,3,3,4551.0,4
U4552,Prarthana Agarwal,34,Male,Colaba,"36 C Avenue, Andheri","15 D Avenue, Navi Mumbai",187814793728,17:28,Ola,2,Teacher,25-35,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 86743 8931,Yes,Proportional,4552.0,3,5,4552.0,4
U4553,Ayush Chadda,25,Male,Colaba,"99 B Street, Parel","15 D Avenue, Navi Mumbai",335017622959,19:31,Personal Car,6,Artist,42-52,No Preference,False,None,15.8,Neutral,Peak,+91 12514 1275,Yes,Proportional,4553.0,3,5,4553.0,3
U4554,Kiara Gupta,24,Male,Powai,"59 A Avenue, Colaba","15 D Avenue, Navi Mumbai",176928333004,18:28,Uber,7,Chef,39-49,No Preference,False,None,15.8,Somewhat Comfortable,Peak,+91 78319 4458,No,Equal,4554.0,3,5,4554.0,4
U4555,Vedant Agarwal,48,Male,Nariman Point,"56 C Avenue, Andheri","15 D Avenue, Navi Mumbai",952440036116,21:22,Uber,3,Artist,17-27,Same,False,None,15.8,Somewhat Comfortable,Peak,+91 48016 1557,Yes,Equal,4555.0,3,5,4555.0,2
U4556,Parv Soni,32,Other,Powai,"67 C Road, Goregaon","76 C Road, Dadar",119477516767,15:30,Personal Car,5,Teacher,38-48,No Preference,True,None,15.8,Very Uncomfortable,Off-Peak,+91 75601 1427,Yes,Equal,4556.0,3,2,4556.0,2
U4557,Rudra Lal,25,Male,Juhu,"36 B Lane, Nariman Point","15 D Avenue, Navi Mumbai",104493124276,12:14,Ola,4,Entrepreneur,17-27,Same,True,None,15.8,Very Comfortable,Peak,+91 22737 6186,Yes,Proportional,4557.0,3,3,4557.0,4
U4558,Aaditya Narayan,29,Male,Andheri,"50 D Road, Powai","2 B Avenue, Parel",155845685711,14:41,Uber,4,Lawyer,15-25,Same,True,None,15.8,Very Comfortable,Peak,+91 11656 4940,Yes,Not Interested,4558.0,3,4,4558.0,4
U4559,Yusuf Luthra,18,Male,Juhu,"7 A Street, Colaba","70 D Road, Andheri",423247489325,19:26,Personal Car,7,Manager,27-37,Same,True,None,15.8,Very Uncomfortable,Peak,+91 53790 6939,Yes,Equal,4559.0,3,3,4559.0,3
